,RawScore,ScoreAfterProp
SPATA21,0.0087461348486767,0.025350956525827757
TOR1AIP1,0.0083415428931019,0.007203312245082632
KANSL2,0.0072086135757222,0.006336214860312021
RNASE13,0.0037143782476031,0.002218397413509326
MTFR2,0.0055380489762466,0.0019557816227980607
FFAR2,0.0099173004465059,0.0060677919163110265
AGTRAP,0.002603723548414,0.008576194552633767
APMAP,0.006188214701825,0.010792100098285809
BATF3,0.0019663145140002,0.005666008753952817
DIABLO,0.0031887628995968,0.0074584232225847385
SSUH2,0.0086140239986447,0.002730798326365567
TMEM65,0.0012870686274914,0.0014969596109145804
CMTM8,0.0029122018655978,0.001227749054186385
OR8A1,0.0118312654480558,0.009662872709441085
CTLA4,0.0057878774568611,0.014849342664411529
RPS13,0.0023383199777625,0.03125230789441481
INTS9,0.0075658172366295,0.011314617151772986
LSM1,0.0026763107134276,0.01052987663279378
CHRNB2,0.0138536017863043,0.010960422993863347
SLC35A5,0.0064030513190492,0.00391187851864503
STAR,0.0051243106626888,0.004770589282339959
FUNDC2,0.0025527583176132,0.0018183469304591476
UGT2B28,0.0031656024442809,0.007132513334016974
TBX2,0.0069459974985954,0.008283971164857292
ALOX12B,0.0116563637252446,0.0077135851491932726
GALE,0.00538145018964,0.006232670763714566
TBL1X,0.0099275085543528,0.03610422364066116
OR1N2,0.0147611356272206,0.01056965512851135
AFP,0.0102031882325806,0.01194378790869378
LIPK,0.0038649145254885,0.004707712899152249
KLF15,0.0080488292801054,0.006350387148250623
SMAD5,0.0050640011981279,0.014535866641164909
NR2C1,0.0092499313618957,0.009870808495230664
HOXC13,0.0054460002363335,0.0047455334406928005
GRXCR2,0.0068195486541067,0.0056751453908415374
C20orf96,0.0057206232464518,0.002035391437942402
GOLPH3L,0.0038706210207782,0.004864859888104019
PRKRIP1,0.0038622668791718,0.002994080439416724
PSTK,0.0041693052732537,0.0031818215497978423
PCDHB14,0.0178487567771646,0.007416008382225024
AK4,0.0017395918940314,0.006363428401265761
HPRT1,0.0020691521694981,0.007783649430593785
AQP9,0.0080717288789313,0.005502487029225159
CPLX3,0.0022519375865451,0.0034383776193462018
HOMER1,0.0077216424471766,0.018816084298489587
TSR1,0.0097950530944898,0.01252629750891077
KRTAP5-6,0.0031715444294482,0.006045173016509032
ANKRD46,0.0033504343297072,0.004018839211984906
YWHAB,0.0046547665836903,0.07461181653738816
LECT1,0.0072352826878946,0.002594221321298518
PLBD2,0.0073855085546894,0.008835196177496412
TNFAIP1,0.0046429404827329,0.008211674266105723
PDXP,0.002651224482518,0.0061938272154724704
PARVA,0.0033216789269707,0.011060029335362188
FOXJ2,0.0080895847945665,0.009294879283633348
INSIG1,0.0060203605039996,0.006810415284331073
TRNAU1AP,0.0030737249779053,0.013918582054982337
THEM5,0.007466896414164,0.0039011992467532794
ZADH2,0.0043827503517065,0.0028254106162426363
DBX1,0.0073169014140748,0.004506787298074147
KCNE2,0.0021671580497985,0.0055163446716679715
HPDL,0.0035017697445492,0.0037090094087297333
TEX35,0.0053352471368479,0.0037961376148253328
PPAP2A,0.0044093005577269,0.0026229354932341374
RXRB,0.0074654112312452,0.01601314687283413
TAF6L,0.005622624349672,0.011771308131187026
VAX2,0.0061559461943451,0.0030253180197276817
BCAP29,0.0054669690566025,0.003473447522462184
ACER2,0.0035824635376933,0.0032319358846481104
HOXC11,0.0083249251154965,0.005494865998444303
ASUN,0.012511280868666,0.009172520320295603
PTPRE,0.00967610028888,0.018019975513344
CCDC58,0.0017203577250769,0.0026258865893275
NOTUM,0.0074393547453149,0.005731476270635687
IL13,0.0028437037599742,0.004314057753316542
S1PR5,0.00753709116047,0.006101877377900762
ZXDA,0.005236209202223,0.0023456339129777704
MRPS28,0.0020096159514779,0.006009432796192496
ARR3,0.0085878284242719,0.009745765380474511
CSAG1,0.0021948367257582,0.004004249324378196
CLN5,0.0048903348632174,0.004771180256187966
MSTO1,0.0011491626452817,0.002218276549423923
APOL6,0.0052658547076811,0.001929202213352255
LDB1,0.0074435822186529,0.0225369358133835
TESK1,0.0096368537961978,0.008032138973868404
CSTL1,0.0051079263320458,0.0016884850155368847
ALDOC,0.0045264698459205,0.015354346639941388
WDR62,0.0214607008065361,0.010756795319755996
MTHFSD,0.0049500590720795,0.0054094691812443885
RNF207,0.0087040535846534,0.0055438240540065485
ASB4,0.0109045584618568,0.010625222497300798
TMEM14A,0.0014806452241329,0.0013525147662971151
ALOX12,0.0079088649355023,0.008136640358731096
LHX4,0.0080137529418433,0.013905885358209632
CXorf38,0.0057909264717767,0.0021033463485154663
FLYWCH1,0.0046915807474883,0.001793970558326352
ITFG1,0.007418694455941,0.021811581550821548
MS4A6E,0.0052583248134598,0.001737796988217294
SLAMF7,0.0094283790845626,0.006281551302163473
CKAP2,0.0069634717269884,0.0031532479214638697
SGCB,0.0050546216226416,0.0041222072184696566
RNPEP,0.0077209093125901,0.004653426041636178
UVSSA,0.0084414533621976,0.005993924358177812
FN3K,0.0032539164533534,0.002061874043076691
TMEM14B,0.0021679066195635,0.0011421688633464569
DIMT1,0.0026852679677755,0.008259457987346187
SENP5,0.011795279448958,0.00812446474053458
FAM175B,0.005580269964238,0.0070682577582279965
ZNF394,0.0088870324685235,0.004768767922878276
SLC38A11,0.0054443327665358,0.002127467676412811
RAB39B,0.0063116624311048,0.015822469932900284
SLC8B1,0.0107216873490985,0.008529190838117416
PMP22,0.0035855511862873,0.003565682665416405
OR5M1,0.0034879234813514,0.007080643685950577
FGB,0.0128373350597602,0.02348344846279145
NFAT5,0.020236152716076,0.011475886801072048
FAM210A,0.0050297582634276,0.002124707769450984
CDO1,0.004343552033535,0.030652136678120053
PPCS,0.0045295547064789,0.004714285533543843
YPEL2,0.0017247959230217,0.0017070037592399408
AMICA1,0.0093046762913702,0.0035044034499935963
CCNB1IP1,0.0044434910019393,0.006055766218385687
PMP2,0.0019740073000484,0.0047106602850242344
SQRDL,0.0077086358223421,0.008885029817254229
FLVCR1,0.0071468534566092,0.005496819545691988
IGFBP7,0.002973087098278,0.0058135994615710306
KRTAP19-2,0.0035189701963284,0.0022445582427718285
LYRM2,0.0017426454323786,0.0011454754162942928
TPST2,0.0057444614617807,0.010763087338488832
CERS2,0.0080407541193523,0.0105560855459061
RCN3,0.0057051264940913,0.0030250641565248175
ABHD1,0.0040882662074851,0.0020370572507365558
LAMTOR4,0.0016060409412385,0.007520215340287302
LY6E,0.0021923154666808,0.002284311832539739
NUP35,0.0047414093025465,0.029969160334055323
IQCB1,0.0096633938572503,0.03449873576576893
TMEM14C,0.0019619807311388,0.0011912964752569914
CXADR,0.0037774566571569,0.0055003075461064616
PDCL3,0.0037496004881902,0.002639037255382998
CDX1,0.0039192231230864,0.009148381492453663
BMP6,0.0109096739191564,0.0115421060393021
IL1RL2,0.0128129867146149,0.007140102032584736
RNASEH1,0.0027549184207455,0.0019269828959099962
LYZL1,0.0015355240167673,0.0019347507719454035
DUSP11,0.0047852679706503,0.0036522337441292486
TMOD2,0.0070185326733342,0.010200441774137939
BCAR3,0.0125700318540122,0.00520708193842013
NFIB,0.0090937375794006,0.007793003326340711
TUFM,0.0074059092905153,0.015771677411754965
C9orf129,0.002369315509496,0.0016669391707455424
SYAP1,0.0065581304393916,0.0026266479342079777
LETMD1,0.0071002247027531,0.0037672587891071697
EFHC2,0.0081632209845689,0.009575762744783287
GPN1,0.0038319835443231,0.007869225450750585
FCER2,0.0059896960012193,0.005851995842865413
NXNL2,0.0028896305300255,0.002415096069956481
BEX1,0.0031062807920458,0.0029650765878035407
MINPP1,0.0036927349731466,0.005890307524567371
HIAT1,0.0050021492490812,0.0016531572062196574
PRIM1,0.004564171324965,0.00951359031694873
BLOC1S2,0.0023142164642967,0.006210818126435756
USP1,0.0072659191391144,0.00828093857096026
SLC9B1,0.0026113131945981,0.0026182141973873953
PERP,0.0045710296868771,0.006837323466534945
PSRC1,0.0042670998931744,0.002735540114725504
NAT16,0.0042016773094698,0.0019176639797576652
TST,0.0036162804905427,0.004129917507951784
FAM3C,0.0023703484001208,0.004023374953857137
WWP1,0.0132386882712262,0.02975862168928705
RIPPLY2,0.0037081662293269,0.0018281442155636488
POP7,0.0023721576915518,0.007283320143032508
BOLL,0.0061133317910573,0.015476496621190185
NADK2,0.0027146710853503,0.003560376415187738
LCE2C,0.0006288045289423,0.00644232119962605
CYP2B6,0.0077779303785343,0.013900666333685367
TMPO,0.0094173445480061,0.025268274344098257
NMU,0.0024409087589935,0.0048983832613901076
C6orf57,0.0021697808360022,0.0016132911853186387
FAM150A,0.0028847737370034,0.0010532084989352322
ABHD11,0.0041598120244598,0.0043421737564152815
RELA,0.0074075146966948,0.04609426913592294
CBX8,0.0052998409531192,0.020823541455269226
VSTM2L,0.0038485343636346,0.0014477156308466599
CLEC4A,0.0049827289347609,0.004636472130709302
CPEB2,0.0059008091240958,0.008919625855809075
SPIN3,0.0050808357535392,0.00214845727620926
CX3CR1,0.0097722456888347,0.0077551482784057844
MRO,0.0074905090719686,0.0026854918702560442
RNF212,0.0054891155829028,0.0031487263345633247
SDS,0.005404121797665,0.004625274483613441
CD300A,0.0079134287065737,0.005452846184696979
C4A,0.0009274517801346,0.012759861818318242
GPS2,0.0085068911943112,0.014051878942871708
DNAJB11,0.0083207801887382,0.014614590440606253
TRIM15,0.0093620912727337,0.004799506613916833
BIRC2,0.0082065331205724,0.026528892068916926
LRFN4,0.0065276160445885,0.013251656389528325
PTDSS1,0.0120061936787733,0.007442732032919881
IZUMO1R,0.0087688480411141,0.0039023822246333217
NEU1,0.0084982015467549,0.010637599875985969
PRDX1,0.0035396468911424,0.021492110073671744
FCAR,0.0156573845193481,0.006847750545115832
HSD17B12,0.0042008126442739,0.00919182592398592
ZNF718,0.0032860817029846,0.0049925875883890655
SGSM3,0.009866937479596,0.005573885546998487
XYLT2,0.0091127282525857,0.008760391311687724
DNAJB13,0.0051654895472274,0.008508195959009918
PCSK1N,0.0009307466983483,0.001420527116996231
NDUFAF6,0.0027357151462427,0.008943627317218482
PRR35,0.006597451701672,0.0021773943651484753
SLBP,0.0017996822144536,0.007868329757292588
LACTB2,0.0040610690449677,0.004137495799595289
OTP,0.0057661210879387,0.004625789571979396
YWHAZ,0.0020632571767853,0.07651603954962294
TSPAN6,0.0046233190566368,0.0038647252404234653
CEBPB,0.0021612904673144,0.01839595994584596
GPHB5,0.0032678773873593,0.0056044984886413
PTH,0.0040682830185738,0.008691387182340206
CRKL,0.0051012067267786,0.022223579273504154
LDHA,0.0044005358215994,0.016133020992935832
TMEM101,0.0052754496713935,0.0016901213501993905
FAM83F,0.0081010561234468,0.0037654344779417884
CIB4,0.0053019182888868,0.020714774701429836
NPEPL1,0.0062513882356082,0.012062606996418748
SIRT3,0.0058168854474373,0.011380863834441078
LRPAP1,0.0045187382590482,0.006743955384793027
TOMM34,0.0033603270449978,0.008043476900204481
NDUFAF4,0.0035715840493638,0.005341713943397558
TAS2R31,0.0041705167564321,0.0065150810398709545
TSGA10IP,0.0047585714456655,0.0023528157730048453
HIST3H2BB,0.0035779812593165,0.009376287895558586
HSPB11,0.0021350751097162,0.008652911421214557
NUP37,0.0084533820599498,0.037648251097782595
RABGGTB,0.0061510453769041,0.013772240802853362
KLRC4,0.0033405302772941,0.0014267789700606818
LASP1,0.003945474778856,0.010420468705948045
MOK,0.0066325329599936,0.004522732699535624
KATNAL1,0.0093957804051929,0.011057392471707552
CYP2A6,0.0039631672572107,0.01094629835045977
DNMT3L,0.007752846532748,0.009534226920954748
AKAP7,0.0063631530402962,0.0067655134657310136
LRP5L,0.0034417687153778,0.014318715481969193
RDX,0.0068406085019726,0.021581058275822376
ST20,0.0015235815386298,0.0011816785752867332
MTRF1,0.0039709340745512,0.0035802804212114042
RASGRP4,0.0106407981844418,0.01416141036355206
DNAJC8,0.0026300790639116,0.0050947242846668
CEP152,0.0205214195199392,0.017657515831262637
CPA1,0.0112531249162102,0.006487230140017302
PRSS33,0.0017932333993172,0.002246728426983804
PDIA2,0.0067510217736704,0.009063048881970587
AMDHD1,0.0092955893369704,0.0050299421158049185
BET1,0.0019858959241092,0.011914327641051279
FXYD3,0.0036882431813803,0.009765610216172674
ACAA2,0.0038758558654051,0.008795423069745623
SUMO1,0.0017515462372169,0.06910279136571447
ANKRD37,0.0017815458871166,0.003885364834113914
CCNL1,0.0065059385932146,0.007787132399068645
GORASP2,0.0069994801267495,0.015201279752378283
LARS,0.0129897560130275,0.017251892404047876
SYTL5,0.0163324262734816,0.008276681940726869
AMN1,0.0032132996619043,0.0026910880161097554
TNFSF4,0.0069660787789152,0.005062221496863825
GLYCTK,0.0073963042529141,0.0037071996918085675
KLHL15,0.0096514866402868,0.008797234877097427
MOGS,0.0116305319916474,0.010663120330644461
ATG12,0.0030104555373474,0.008045515622988612
NXT2,0.004165777272863,0.002643034967059992
DUS3L,0.0081771769487769,0.0034666956701676307
SPATA7,0.009695404774681,0.009634599974694931
PDE6D,0.0017483743615133,0.012244061716002548
CSNK1A1,0.0058939575299446,0.02323653238126216
HUS1B,0.0046932112782236,0.004194870827195065
JAZF1,0.003060365503867,0.004004625223859363
METTL2A,0.0012438158870232,0.0016220097736611152
TMEM106A,0.0035805013175406,0.001165434801195064
SEC14L2,0.0050772305554975,0.003489910866820722
LYAR,0.0063701785472847,0.007518861314733663
METTL23,0.0040424212174361,0.0029982787167142626
TFDP1,0.0088931634645338,0.02009603750239717
PODNL1,0.0063965541724672,0.008022056841975173
NKG7,0.0051621528908708,0.0020193149062658605
CD164L2,0.002832076326962,0.002042987632183018
SLC30A9,0.0070809750053733,0.0035160653104869414
EAPP,0.0041760575506235,0.003007806601877823
TMEM234,0.003742996844603,0.0014163536038318818
GPX2,0.0036975289482328,0.008076936377240145
HIST1H2BF,0.0036855035982425,0.009303162349018644
RBFOX2,0.0069939802288519,0.009877856186873998
SLC7A6OS,0.0056655685730346,0.003571582454525566
ACD,0.0117754607940175,0.01756867066013936
EFHD1,0.0031108867246998,0.002993130812021688
TOMM20L,0.0021841141695301,0.002943550235647438
TRIP4,0.0064207192717721,0.004676650596383731
PRAP1,0.0030743889921475,0.0016543713108028843
FAU,0.0031806128768299,0.04911435720354853
RPP30,0.0053310692735513,0.00930015150062931
LSAMP,0.0123114494889023,0.007446827325928993
TYW5,0.0059600020348034,0.004681839352909498
CDIPT,0.003220712442682,0.006845131820562949
OSTN,0.0035699895001187,0.0013841389501509436
STARD5,0.0025553791285764,0.002814887829658496
POU3F3,0.00534216675095,0.007433437072801765
PGLYRP3,0.0131326422421627,0.006349101672059829
DYNC1I2,0.0032612387778519,0.027927058890319247
PPP1R15A,0.0076439666262143,0.00954416336430157
FAM228A,0.0034554841299126,0.0011258055081222256
FAM163A,0.0054891852966368,0.0019520859039493564
MORN5,0.0044967964301789,0.001991088461884283
PRRG4,0.0031558555290229,0.0013068060255217043
QPCT,0.0060419075842935,0.003611466573395933
ENTHD2,0.0055307669785021,0.0026470541971601526
C11orf45,0.003773332392163,0.0012467212868277487
NCF4,0.0067944404326914,0.017875244610606734
EVA1B,0.0022131653150555,0.0009548902967949499
COX16,0.001904597511984,0.004313035438283861
CWC22,0.0104824903474589,0.023051737807347632
COG2,0.0088569227540588,0.013399078333128655
RBMX2,0.0045651514550181,0.016759611068802343
ACY1,0.0031745905435743,0.008086723545324465
CHCHD7,0.001960261394072,0.0012539077419214493
EFCAB14,0.0071895046941729,0.002459462623852736
OBFC1,0.0039996007494891,0.008998238153384342
PAQR8,0.0074791379072235,0.003211607920174401
KLC4,0.0114734054563427,0.019974861539697606
ZCCHC8,0.0123715458705581,0.007260115956555046
SPAG4,0.008472996561041,0.005322549569337628
AUH,0.0056699778966183,0.008908499611996683
GPBAR1,0.0025373139813514,0.005176923509319791
MACROD2,0.01161597649124,0.004642390628915696
B3GALT2,0.0058552390382069,0.004632020756719322
CDK8,0.009070825835742,0.02231228253484048
PHB,0.0038399480689625,0.04885691650468467
RCAN3,0.0037633750354326,0.0046290029628554856
JOSD1,0.0025142567299619,0.0026005182241299555
IDH2,0.0134517739996918,0.011137017652841915
IZUMO4,0.0035957410211395,0.0031020439289905517
R3HDM4,0.0023579204036743,0.0074796115372540856
HOPX,0.0020777751705526,0.0023019960866060077
ZNF287,0.0092491679279629,0.01538763385099459
OR4S1,0.0107864171589457,0.00933949658653356
ARFRP1,0.0037935938786642,0.005127219708794048
DLX2,0.0048252353344259,0.006207726633640437
METTL14,0.0078302519888878,0.037093945571150366
SVIP,0.0012222814104223,0.002373879740067474
PPAT,0.0074721462600723,0.007682350647406756
PRPSAP1,0.0062672708908168,0.00443915439485624
TMEM86A,0.0051744877117714,0.0019055659842286822
IFT43,0.0050085429254473,0.005587846636157665
ADORA1,0.0104957358372018,0.0077142862824604325
CAMSAP2,0.0198591222459297,0.00939968970920428
EPAS1,0.0165655016195517,0.023570356594840088
UGT1A6,0.0068951140318551,0.009125312826800746
HOXA9,0.0044241844736085,0.005831053568662382
ADH6,0.0087284637545804,0.00952445580466071
MAP1LC3C,0.0057698571513429,0.012517299173124396
RPS11,0.0029848460614823,0.032257095427876484
SFTPB,0.008396998832218,0.008783861728396833
APOC4,0.0022184035855688,0.0074034953091870435
DSTYK,0.0126554090269995,0.008947482468264881
MGP,0.0035461538016884,0.001998970817702482
CCL15,0.0029744446838747,0.0011712535876694811
LRIT3,0.0100537237538563,0.017693550980437574
ASIP,0.0022523526024364,0.001482950273150342
PITPNC1,0.0094008593475117,0.005872626093600599
DBR1,0.0124271684286422,0.008343709244075362
SPG21,0.0048238227565461,0.003353519022711842
TYROBP,0.003224523097918,0.013179503301960022
STAC3,0.0081851051556536,0.008145792793248847
FAM216A,0.0010645292148218,0.0004641197781163922
OPN1LW,0.0031118670551589,0.00901551194159308
RAB5A,0.0025714500251975,0.04062974596317025
HPSE,0.0111520420078627,0.007680577351064068
GPR35,0.0071638421410483,0.004136342529900394
NANP,0.0030811080538172,0.006462065236493175
AP1S3,0.0018510174499729,0.00908349957026666
ALDH1B1,0.0104915900733224,0.012481770348955135
KCNAB2,0.0029359353139511,0.009516364753851807
PTBP2,0.0081782503001231,0.005501661629080315
SLC39A9,0.0076905752132594,0.003906656754556275
CCM2L,0.0070940368848695,0.0025521543122833715
CRYGB,0.0051567818300368,0.0019379177032381877
DHFRL1,0.0021786847534799,0.003557545434355985
ABHD12,0.0041486751304722,0.008732796003147053
BCL2L10,0.0015602408895497,0.0026500800827034153
LHFPL1,0.0058623498183675,0.00210806376991306
TMEM87B,0.0064481394318132,0.0023560615059125757
TMBIM4,0.0061027689458862,0.003520846468423984
CLIC2,0.0053118609412385,0.01320228228590351
DCTN3,0.001749255585301,0.016560143080274228
MND1,0.0022719271693892,0.0026637853678476886
TIMP2,0.0044460642268297,0.008235313280173153
SENP3,0.0039069574317763,0.011168944514266742
HAAO,0.0055516217609255,0.003639139310541703
HHLA3,0.0029231905124695,0.0010312712195292442
LRRC52,0.008405389979293,0.011780605639653823
SNRPA,0.0058253677761086,0.020865480343176705
DHH,0.0027569572118503,0.012261265943683522
MTCH2,0.003738386762154,0.0056329133125490975
SMCP,0.0021361089616478,0.003448350082797421
GIMAP5,0.0118673472396427,0.004592281880271798
RSL24D1,0.0012252433580647,0.01457374055159073
RNF14,0.0070246506935708,0.005718660588984525
SP7,0.0065864083591067,0.006130193420683791
KIAA1958,0.0107669170755389,0.0038094434916763216
SPX,0.0057072704369445,0.002004943193185945
PHF13,0.0049843154318317,0.0071701703749473015
CENPQ,0.0040646631101687,0.008518177803512897
PPP1R9B,0.0027960926306861,0.04238577449321804
GPAT2,0.0049447636252358,0.0048124556812525286
CHKA,0.0036533731260664,0.006185909933175092
ADAM17,0.0102438135214439,0.019820651476345243
SLC22A8,0.0160033869242818,0.008242789387923697
OR2T3,0.0026617208683945,0.00682493747434198
ZDHHC1,0.0052917059115988,0.0018119446705252744
S100A16,0.0013744661958326,0.0023632914391916414
PLEKHF1,0.004590191366001,0.0038146409762433355
DBT,0.0070668607660018,0.01206268226676422
CORO1B,0.0049808942083638,0.009505243287457443
UBE2E3,0.0017763412351346,0.019456914267538407
DPM2,0.0018653059222545,0.007113595317849874
VHLL,0.002111556527869,0.0036705791063063793
PLA2G7,0.0093331172531497,0.009163843067016706
TRIM63,0.0054802078564921,0.03415166157977058
CCNI,0.0020293680052822,0.008251390773935122
PALM2,0.0046394795780884,0.0026385202107179605
TTLL11,0.0084762280934271,0.003949621721756641
MSS51,0.004237298973453,0.0015477460074578451
TM4SF19,0.0047603751057463,0.001822804442183229
SECTM1,0.002821050739542,0.0011104558149020965
MS4A13,0.0040913328044554,0.0014462223599187845
SNRPG,0.0015672899891996,0.026227210552485922
HNRNPA0,0.0038919880683226,0.019477655520307804
SLC2A4RG,0.0034174140531962,0.0025080268077853456
C1QC,0.0054066171234379,0.01530743001304097
METTL18,0.0047696842319058,0.003995092872939111
SETD8,0.0019709334884532,0.009750329514460882
KLK3,0.007773994281406,0.007165089930055813
RGPD4,0.0008874257486842,0.003893451234910826
WDR55,0.0037028116723756,0.002867253915107594
LCE2A,0.0048033788304161,0.006960602004277846
GNA14,0.0067529540316448,0.0194065054155773
VRK1,0.0039732907073442,0.014840150551182766
ZNF587,0.0013020080598649,0.002320536203555757
FRMD4B,0.0097613766759398,0.005986466451478073
HIST1H2BI,0.0043980950560979,0.009523355731636034
RS1,0.0060476284951111,0.00263225712806159
RRAGC,0.0046219847527465,0.015073377762683632
UBTFL1,0.0008864665001648,0.003800397433399729
PVALB,0.0031064111643246,0.02735946508121705
ASAH1,0.0046355159091082,0.011534179610150698
MDK,0.0019879623046794,0.00924048405432091
HADHA,0.0095581181584408,0.023977841423812964
NDNL2,0.0045121687537644,0.0030846675597301244
ATF3,0.0029729292680621,0.009359574232836508
DOHH,0.0017709014384641,0.004050683573025047
POLR3G,0.0030989717972536,0.005437141276137361
PYCARD,0.0027971551633838,0.016113954072488217
SAMD4B,0.0094385038123886,0.012201111785039801
EIF3J,0.0036015329470464,0.007789013808158162
THAP5,0.0028332036500901,0.0010325720916440652
MMS19,0.0068820300850763,0.01923423272113278
P2RX4,0.005051200922126,0.006967304777356138
ACAD10,0.0174297180602905,0.05474646657995869
ARL14EP,0.005413352209997,0.0024334172467962967
GPRIN3,0.0200790009746311,0.0066637637034314195
GPR1,0.0067723990832543,0.0037045498732827253
PMPCA,0.0064612397664275,0.01590123848071847
CROT,0.0128806735666432,0.007656117264403239
PRSS57,0.0028673583869802,0.001962085124327629
GPATCH2,0.0103036955127325,0.005603442872555725
PPP3CB,0.0077070424252904,0.035267012839091415
STARD4,0.0067970282310258,0.004050250259476969
MRPS16,0.001226235336466,0.017722113290529456
KRTAP10-12,0.0023657769251291,0.0016854324840377838
LOC93432,0.0011333561376111,0.006296481528177846
CHMP4C,0.0043374264877164,0.048557608843708876
THYN1,0.0029658636396071,0.0013490031193309176
IER5,0.0027073004401924,0.0026605423355399826
LAMP3,0.0099766918394492,0.008150982248172811
C7orf34,0.0042356996504119,0.0017994470641460466
CAPZA1,0.003218610644903,0.02324832066868293
C19orf43,0.0019468641410241,0.0022948200873481976
SLC25A13,0.0114479430899342,0.010342638866567748
KRTAP13-1,0.0070387077793466,0.0035270764242306906
HOXA6,0.0058044537108392,0.004878063272175586
KCNN4,0.0075017613866702,0.006189494591115852
MERTK,0.0216787143868066,0.014504072262313272
RAB8A,0.0021102511784778,0.03560100676405993
LDHAL6B,0.0039183253276165,0.0098837801113262
TCEA1,0.0020226591335358,0.017912426989050066
KRT10,0.0091217839687941,0.008390144805790214
CPTP,0.0024898398982427,0.0023471226457336134
CTSL,0.0055399571245775,0.014673421415215843
BCL3,0.0057099059043478,0.007809880292668871
NDUFV2,0.0022498914436108,0.009943495669006234
ACN9,0.004369623498522,0.003105015175047355
RBM24,0.0045707664733554,0.007472921074028563
LAIR2,0.0063365505559571,0.003568902542876216
NGFRAP1,0.0047054538569368,0.0032967793747499825
CCL14,0.0030615101925726,0.0015692328526209988
CHMP4B,0.0047819579662655,0.04933036352446871
IL18BP,0.0033007719142871,0.0033471281301313627
SENP1,0.0067977417675113,0.010201540193526816
C5orf24,0.0036217754523489,0.0024089903388594346
DEFB119,0.0052626513544133,0.003428028602379822
METTL5,0.0031022885575241,0.0015149426406745408
CSNK2A2,0.0042952464643968,0.035317921196539155
MEAF6,0.0021082669646695,0.010335523290533657
KRTAP3-1,0.0023255866815586,0.0016729985705418603
ASNA1,0.0048196960875132,0.014159949559912429
MRPL51,0.0032768495606185,0.004648611301863217
PGLYRP1,0.0046149964040307,0.004149362127076413
CDC7,0.006398506590298,0.010350921175605873
CXCR1,0.0073738279087791,0.009760842048932785
OLAH,0.0066122582879339,0.0036732904454104148
RAB20,0.0039092007062768,0.016392885456039553
FAM127A,0.0009673720586278,0.001095525666745201
HLA-DQA2,0.0035422830431077,0.00927101718927973
ADAMDEC1,0.0141357606737824,0.004665716065069751
GSKIP,0.0027389259132507,0.0032702934031225163
TREML4,0.0057998897000159,0.003017273485616134
MOB3A,0.0032314365671133,0.0029487835727347897
GRK6,0.0063074639496856,0.007605346539965946
CDC40,0.0076456018051455,0.024004276281022786
LY6H,0.001615413258465,0.0019163260083533175
MRPS15,0.0050129213738244,0.021944239045263082
GPR52,0.0062577565389305,0.0035835993305198717
PARL,0.0056702307669273,0.004935095848195229
MBNL2,0.006641978372644,0.0026773469602391024
CCDC28A,0.008383538140871,0.0027075636455876433
B3GAT2,0.0063232257384301,0.005111176262114056
DRAM1,0.0050602257179342,0.004129865094524416
GTF2A1,0.0035734058550203,0.01401131799760309
HCCS,0.0060453642069898,0.005848066105349153
ERO1L,0.0060319514151804,0.005776947441573207
TMEM68,0.0046998497100146,0.001801782125898978
C7orf69,0.0010150147693614,0.0004550791258412024
SEP15,0.0009147666595273,0.0030495311528536
ATG10,0.0036006717693264,0.003063663040509213
ARRDC2,0.0066910190021708,0.004768165513158229
TYMP,0.0039009038193054,0.004268734502472496
MARC2,0.0044694732874253,0.002409742147505491
PIAS1,0.006882311545565,0.022439679310604442
TADA2A,0.0106111815112837,0.022433063204522968
HEXIM2,0.0032523769808414,0.003446980847904734
POLR2K,0.000653057040457,0.036037368906080294
GABPB1,0.0041986696831888,0.005830743342253838
MLXIP,0.0112642358277491,0.004949600232647452
HPGD,0.0047168959614092,0.006968152628209314
TOR1AIP2,0.0074732622298726,0.0036544697043329735
FBXO46,0.0088336646976274,0.0052215520581408315
CCDC91,0.0097944057191383,0.0037368393011989838
PTGIR,0.0056200551967173,0.010085071132722674
NPPB,0.004517499978438,0.0020440257398303295
PRDX5,0.0023980585274786,0.009760297969834372
OR7D4,0.0060556546591393,0.007875345616935241
AASDHPPT,0.0082970816472178,0.008045209701362244
THOC1,0.0067185787592097,0.012470602833532086
RAB35,0.0023752128862517,0.010577540457053529
PMM1,0.0054407379737531,0.0060520467042909885
CYP26C1,0.0046784621660223,0.008378669319648766
FKBP7,0.0044316688841088,0.018330816291645003
RPP40,0.0050682777261505,0.006083791398875948
ESPN,0.0034212327564199,0.011182671649705732
SLC25A37,0.0060796633955863,0.0035968790520883665
SPRR3,0.0051831880426207,0.005742383484519208
TMEM164,0.0042763078033021,0.0015363108521086629
DVL2,0.010241169313827,0.04603603121598346
NOV,0.0090869305765556,0.00802821087657144
TXNL1,0.005105083475966,0.012857126999717075
CMTR1,0.0154648352374778,0.010950417292971184
RPS4Y2,0.0016936814145929,0.008638448480388047
GIP,0.0031930119310809,0.00722644045038176
NPRL2,0.0053855448501727,0.006570267110781174
SLC10A5,0.0053252006857897,0.001683913225505228
BROX,0.0064419066025525,0.002313548068924372
HADHB,0.0086910233139476,0.016183024151960046
SPTLC1,0.0057841327016107,0.0073406477494038684
ARRB2,0.0049638979112878,0.041010914125692285
